Country,Limiting Magnitude,Coordinates,Longitude_x,Latitude_x,Latitude_y,Longitude_y,Park,Date
United States - Arizona,5,"[32.417, -110.95]",-110.95,32.417,32.2967,-111.167,Saguaro National Park,2008-03-05
United States - Arizona,5,"[32.4105, -110.99]",-110.99,32.4105,32.2967,-111.167,Saguaro National Park,2008-03-05
United States - Arizona,5,"[32.0, -111.0]",-111.0,32.0,32.2967,-111.167,Saguaro National Park,2008-03-05
United States - Arizona,5,"[32.4219, -111.001]",-111.001,32.4219,32.2967,-111.167,Saguaro National Park,2008-03-05
United States - Arizona,5,"[31.8905, -110.949]",-110.949,31.8905,32.2967,-111.167,Saguaro National Park,2008-02-25
United States - Arizona,5,"[32.16, -111.03]",-111.03,32.16,32.2967,-111.167,Saguaro National Park,2008-02-25
United States - Arizona,5,"[32.2536, -110.917]",-110.917,32.2536,32.2967,-111.167,Saguaro National Park,2008-02-26
United States - Arizona,5,"[32.1773, -110.881]",-110.881,32.1773,32.2967,-111.167,Saguaro National Park,2008-02-26
United States - Arizona,5,"[32.1173, -110.929]",-110.929,32.1173,32.2967,-111.167,Saguaro National Park,2017-06-16
United States - Arizona,5,"[32.1648, -110.818]",-110.818,32.1648,32.2967,-111.167,Saguaro National Park,2017-06-17
United States - Arizona,5,"[32.1154, -110.929]",-110.929,32.1154,32.2967,-111.167,Saguaro National Park,2017-06-16
United States - Arizona,5,"[32.1814, -111.013]",-111.01299999999999,32.1814,32.2967,-111.167,Saguaro National Park,2017-05-22
United States - Arizona,5,"[32.231700000000004, -110.945]",-110.945,32.231700000000004,32.2967,-111.167,Saguaro National Park,2017-05-21
United States - Arizona,5,"[32.2318, -110.945]",-110.945,32.2318,32.2967,-111.167,Saguaro National Park,2017-05-21
United States - Arizona,5,"[32.2918, -110.985]",-110.985,32.2918,32.2967,-111.167,Saguaro National Park,2017-05-21
United States - Arizona,5,"[32.1182, -110.926]",-110.926,32.1182,32.2967,-111.167,Saguaro National Park,2017-05-22
United States - Arizona,5,"[32.2515, -111.193]",-111.193,32.2515,32.2967,-111.167,Saguaro National Park,2017-05-23
United States - Arizona,5,"[32.2686, -110.874]",-110.874,32.2686,32.2967,-111.167,Saguaro National Park,2015-02-11
United States - Arizona,5,"[32.2655, -110.83]",-110.83,32.2655,32.2967,-111.167,Saguaro National Park,2015-02-13
United States - Arizona,5,"[32.2655, -110.83]",-110.83,32.2655,32.2967,-111.167,Saguaro National Park,2015-02-16
United States - Arizona,5,"[32.2671, -110.851]",-110.851,32.2671,32.2967,-111.167,Saguaro National Park,2015-03-03
United States - Arizona,5,"[32.3556, -111.13]",-111.13,32.3556,32.2967,-111.167,Saguaro National Park,2016-09-04
United States - Arizona,5,"[32.1659, -110.818]",-110.818,32.1659,32.2967,-111.167,Saguaro National Park,2015-02-09
United States - Arizona,5,"[32.0549, -110.888]",-110.88799999999999,32.0549,32.2967,-111.167,Saguaro National Park,2013-04-30
United States - Arizona,5,"[32.2794, -110.824]",-110.824,32.2794,32.2967,-111.167,Saguaro National Park,2012-02-19
United States - Arizona,5,"[32.2766, -110.824]",-110.824,32.2766,32.2967,-111.167,Saguaro National Park,2012-02-19
United States - Arizona,5,"[32.2635, -110.755]",-110.755,32.2635,32.2967,-111.167,Saguaro National Park,2012-02-21
United States - Arizona,5,"[32.1639, -110.844]",-110.844,32.1639,32.2967,-111.167,Saguaro National Park,2012-02-21
United States - Arizona,5,"[32.1942, -110.816]",-110.816,32.1942,32.2967,-111.167,Saguaro National Park,2012-02-21
United States - Arizona,5,"[32.1966, -110.82]",-110.82,32.1966,32.2967,-111.167,Saguaro National Park,2012-02-21
United States - Arizona,5,"[32.2345, -110.756]",-110.756,32.2345,32.2967,-111.167,Saguaro National Park,2012-02-21
United States - Arizona,5,"[32.1754, -110.756]",-110.756,32.1754,32.2967,-111.167,Saguaro National Park,2012-02-21
United States - Arizona,5,"[32.2752, -110.784]",-110.78399999999999,32.2752,32.2967,-111.167,Saguaro National Park,2012-02-21
United States - Arizona,5,"[32.3962, -111.004]",-111.00399999999999,32.3962,32.2967,-111.167,Saguaro National Park,2012-02-20
United States - Arizona,5,"[32.1322, -111.148]",-111.148,32.1322,32.2967,-111.167,Saguaro National Park,2013-03-10
United States - Arizona,5,"[32.2201, -110.773]",-110.773,32.2201,32.2967,-111.167,Saguaro National Park,2013-03-10
United States - Arizona,5,"[32.1322, -111.148]",-111.148,32.1322,32.2967,-111.167,Saguaro National Park,2013-03-11
United States - Arizona,5,"[32.3041, -110.95]",-110.95,32.3041,32.2967,-111.167,Saguaro National Park,2013-03-11
United States - Arizona,5,"[32.3645, -111.242]",-111.242,32.3645,32.2967,-111.167,Saguaro National Park,2013-03-11
United States - Arizona,5,"[32.41, -110.948]",-110.948,32.41,32.2967,-111.167,Saguaro National Park,2012-03-20
United States - Arizona,5,"[32.3233, -111.055]",-111.055,32.3233,32.2967,-111.167,Saguaro National Park,2012-03-13
United States - Arizona,5,"[32.3227, -110.976]",-110.976,32.3227,32.2967,-111.167,Saguaro National Park,2012-03-13
United States - Arizona,5,"[32.3226, -111.013]",-111.01299999999999,32.3226,32.2967,-111.167,Saguaro National Park,2012-03-20
United States - Arizona,5,"[32.3645, -111.242]",-111.242,32.3645,32.2967,-111.167,Saguaro National Park,2012-03-20
United States - Arizona,5,"[31.9643, -110.975]",-110.975,31.9643,32.2967,-111.167,Saguaro National Park,2015-04-15
United States - Arizona,5,"[32.4121, -111.332]",-111.33200000000001,32.4121,32.2967,-111.167,Saguaro National Park,2015-08-03
United States - Arizona,5,"[35.9747, -112.126]",-112.126,35.9747,36.107,-112.113,Grand Canyon National Park,2015-07-07
United States - Arizona,5,"[31.8975, -110.947]",-110.947,31.8975,32.2967,-111.167,Saguaro National Park,2015-03-29
United States - Arizona,5,"[31.9823, -110.969]",-110.969,31.9823,32.2967,-111.167,Saguaro National Park,2015-04-13
United States - Arizona,5,"[32.2621, -110.832]",-110.83200000000001,32.2621,32.2967,-111.167,Saguaro National Park,2012-04-15
United States - Arizona,5,"[32.1644, -110.807]",-110.807,32.1644,32.2967,-111.167,Saguaro National Park,2012-04-15
United States - Arizona,5,"[32.1948, -110.77]",-110.77,32.1948,32.2967,-111.167,Saguaro National Park,2012-04-16
United States - Arizona,5,"[32.2818, -110.768]",-110.76799999999999,32.2818,32.2967,-111.167,Saguaro National Park,2012-04-17
United States - Arizona,5,"[32.3499, -111.04]",-111.04,32.3499,32.2967,-111.167,Saguaro National Park,2012-04-17
United States - Arizona,5,"[32.2895, -110.77]",-110.77,32.2895,32.2967,-111.167,Saguaro National Park,2011-03-31
United States - Arizona,5,"[32.3106, -111.029]",-111.029,32.3106,32.2967,-111.167,Saguaro National Park,2012-03-21
United States - Arizona,5,"[32.3106, -111.029]",-111.029,32.3106,32.2967,-111.167,Saguaro National Park,2012-03-21
United States - Arizona,5,"[32.3022, -111.033]",-111.03299999999999,32.3022,32.2967,-111.167,Saguaro National Park,2011-03-05
United States - Arizona,5,"[32.2089, -110.861]",-110.861,32.2089,32.2967,-111.167,Saguaro National Park,2011-03-05
United States - Arizona,5,"[32.1943, -110.935]",-110.935,32.1943,32.2967,-111.167,Saguaro National Park,2011-03-04
United States - Arizona,5,"[32.4124, -110.995]",-110.995,32.4124,32.2967,-111.167,Saguaro National Park,2011-03-06
United States - Arizona,5,"[31.8937, -111.001]",-111.001,31.8937,32.2967,-111.167,Saguaro National Park,2011-03-06
United States - Arizona,5,"[32.3057, -110.883]",-110.883,32.3057,32.2967,-111.167,Saguaro National Park,2011-03-06
United States - Arizona,5,"[32.32, -110.952]",-110.95200000000001,32.32,32.2967,-111.167,Saguaro National Park,2011-02-21
United States - Arizona,5,"[32.4591, -111.072]",-111.072,32.4591,32.2967,-111.167,Saguaro National Park,2011-03-28
United States - Arizona,5,"[32.2846, -110.766]",-110.766,32.2846,32.2967,-111.167,Saguaro National Park,2011-03-27
United States - Arizona,5,"[32.2051, -110.811]",-110.811,32.2051,32.2967,-111.167,Saguaro National Park,2013-03-06
United States - Arizona,5,"[32.372, -111.128]",-111.12799999999999,32.372,32.2967,-111.167,Saguaro National Park,2013-03-06
United States - Arizona,5,"[32.2742, -110.799]",-110.79899999999999,32.2742,32.2967,-111.167,Saguaro National Park,2013-01-31
United States - Arizona,5,"[32.4118, -111.011]",-111.01100000000001,32.4118,32.2967,-111.167,Saguaro National Park,2013-02-04
United States - Arizona,5,"[32.2897, -110.794]",-110.794,32.2897,32.2967,-111.167,Saguaro National Park,2013-02-08
United States - Arizona,5,"[32.2637, -110.844]",-110.844,32.2637,32.2967,-111.167,Saguaro National Park,2013-02-09
United States - Arizona,5,"[32.2217, -110.926]",-110.926,32.2217,32.2967,-111.167,Saguaro National Park,2013-02-08
United States - Arizona,5,"[32.3961, -110.98]",-110.98,32.3961,32.2967,-111.167,Saguaro National Park,2013-02-09
United States - Arizona,5,"[32.2217, -110.926]",-110.926,32.2217,32.2967,-111.167,Saguaro National Park,2013-02-09
United States - Arizona,5,"[32.3728, -111.128]",-111.12799999999999,32.3728,32.2967,-111.167,Saguaro National Park,2013-06-01
United States - Arizona,5,"[32.3476, -111.039]",-111.039,32.3476,32.2967,-111.167,Saguaro National Park,2013-05-07
United States - Arizona,5,"[32.3476, -111.039]",-111.039,32.3476,32.2967,-111.167,Saguaro National Park,2013-04-29
United States - Arizona,5,"[32.4248, -111.075]",-111.075,32.4248,32.2967,-111.167,Saguaro National Park,2012-02-13
United States - Arizona,5,"[32.2217, -110.926]",-110.926,32.2217,32.2967,-111.167,Saguaro National Park,2012-02-15
United States - Arizona,5,"[32.2517, -110.793]",-110.79299999999999,32.2517,32.2967,-111.167,Saguaro National Park,2012-02-15
United States - Arizona,5,"[32.3909, -110.966]",-110.96600000000001,32.3909,32.2967,-111.167,Saguaro National Park,2012-02-17
United States - Arizona,5,"[32.3909, -110.966]",-110.96600000000001,32.3909,32.2967,-111.167,Saguaro National Park,2012-02-18
United States - Arizona,5,"[32.1975, -110.827]",-110.82700000000001,32.1975,32.2967,-111.167,Saguaro National Park,2012-02-18
United States - Arizona,5,"[32.2746, -111.063]",-111.06299999999999,32.2746,32.2967,-111.167,Saguaro National Park,2012-02-18
United States - Arizona,5,"[32.2576, -111.062]",-111.06200000000001,32.2576,32.2967,-111.167,Saguaro National Park,2012-02-18
United States - Arizona,5,"[32.2425, -111.063]",-111.06299999999999,32.2425,32.2967,-111.167,Saguaro National Park,2012-02-18
United States - Arizona,5,"[32.2845, -111.037]",-111.037,32.2845,32.2967,-111.167,Saguaro National Park,2012-02-18
United States - Arizona,5,"[32.2954, -111.065]",-111.065,32.2954,32.2967,-111.167,Saguaro National Park,2012-02-18
United States - Arizona,5,"[32.2992, -111.001]",-111.001,32.2992,32.2967,-111.167,Saguaro National Park,2012-02-20
United States - Arizona,5,"[32.3222, -110.9]",-110.9,32.3222,32.2967,-111.167,Saguaro National Park,2012-02-17
United States - Arizona,5,"[32.3275, -110.913]",-110.913,32.3275,32.2967,-111.167,Saguaro National Park,2012-02-19
United States - Arizona,5,"[32.3999, -110.982]",-110.98200000000001,32.3999,32.2967,-111.167,Saguaro National Park,2011-03-03
United States - Arizona,5,"[31.9562, -110.956]",-110.956,31.9562,32.2967,-111.167,Saguaro National Park,2011-02-21
United States - Arizona,5,"[32.3872, -111.026]",-111.02600000000001,32.3872,32.2967,-111.167,Saguaro National Park,2011-03-02
United States - Arizona,5,"[32.3749, -111.047]",-111.04700000000001,32.3749,32.2967,-111.167,Saguaro National Park,2011-03-01
United States - Arizona,5,"[31.8573, -110.974]",-110.97399999999999,31.8573,32.2967,-111.167,Saguaro National Park,2011-02-21
United States - Arizona,5,"[31.9576, -110.956]",-110.956,31.9576,32.2967,-111.167,Saguaro National Park,2011-02-22
United States - Arizona,5,"[32.204, -111.021]",-111.021,32.204,32.2967,-111.167,Saguaro National Park,2011-03-02
United States - Arizona,5,"[32.2979, -110.98]",-110.98,32.2979,32.2967,-111.167,Saguaro National Park,2012-03-13
United States - Arizona,5,"[32.4215, -110.994]",-110.994,32.4215,32.2967,-111.167,Saguaro National Park,2011-02-28
United States - Arizona,5,"[32.1008, -110.801]",-110.801,32.1008,32.2967,-111.167,Saguaro National Park,2011-02-23
United States - Arizona,5,"[32.2332, -110.755]",-110.755,32.2332,32.2967,-111.167,Saguaro National Park,2011-03-25
United States - Arizona,5,"[32.444, -110.981]",-110.98100000000001,32.444,32.2967,-111.167,Saguaro National Park,2011-03-25
United States - Arizona,5,"[32.1, -111.0]",-111.0,32.1,32.2967,-111.167,Saguaro National Park,2010-03-16
United States - Arizona,5,"[32.1582, -111.065]",-111.065,32.1582,32.2967,-111.167,Saguaro National Park,2010-03-16
United States - Arizona,5,"[32.1344, -110.915]",-110.915,32.1344,32.2967,-111.167,Saguaro National Park,2010-03-15
United States - Arizona,5,"[32.1268, -110.935]",-110.935,32.1268,32.2967,-111.167,Saguaro National Park,2010-03-15
United States - Arizona,5,"[32.228, -110.876]",-110.876,32.228,32.2967,-111.167,Saguaro National Park,2010-03-15
United States - Arizona,5,"[31.993, -110.985]",-110.985,31.993000000000002,32.2967,-111.167,Saguaro National Park,2010-03-15
United States - Arizona,5,"[32.2296, -110.814]",-110.814,32.2296,32.2967,-111.167,Saguaro National Park,2010-03-15
United States - Arizona,5,"[31.9637, -110.973]",-110.973,31.9637,32.2967,-111.167,Saguaro National Park,2010-03-15
United States - Arizona,5,"[32.2714, -110.834]",-110.834,32.2714,32.2967,-111.167,Saguaro National Park,2010-03-12
United States - Arizona,5,"[32.1447, -111.0]",-111.0,32.1447,32.2967,-111.167,Saguaro National Park,2010-03-12
United States - Arizona,5,"[32.1775, -110.842]",-110.84200000000001,32.1775,32.2967,-111.167,Saguaro National Park,2010-03-13
United States - Arizona,5,"[31.9669, -110.985]",-110.985,31.9669,32.2967,-111.167,Saguaro National Park,2010-03-13
United States - Arizona,5,"[32.2934, -110.896]",-110.896,32.2934,32.2967,-111.167,Saguaro National Park,2010-03-13
United States - Arizona,5,"[32.2143, -110.926]",-110.926,32.2143,32.2967,-111.167,Saguaro National Park,2010-03-13
United States - Arizona,5,"[32.2687, -111.044]",-111.044,32.2687,32.2967,-111.167,Saguaro National Park,2010-03-14
United States - Arizona,5,"[32.1457, -111.075]",-111.075,32.1457,32.2967,-111.167,Saguaro National Park,2010-03-14
United States - Arizona,5,"[32.2458, -110.822]",-110.822,32.2458,32.2967,-111.167,Saguaro National Park,2010-03-14
United States - Arizona,5,"[32.2084, -110.866]",-110.866,32.2084,32.2967,-111.167,Saguaro National Park,2010-03-15
United States - Arizona,5,"[32.1388, -111.002]",-111.00200000000001,32.1388,32.2967,-111.167,Saguaro National Park,2010-03-16
United States - Arizona,5,"[32.2555, -111.058]",-111.05799999999999,32.2555,32.2967,-111.167,Saguaro National Park,2010-03-16
United States - Arizona,5,"[32.2531, -110.976]",-110.976,32.2531,32.2967,-111.167,Saguaro National Park,2010-03-13
United States - Arizona,5,"[32.3877, -111.138]",-111.13799999999999,32.3877,32.2967,-111.167,Saguaro National Park,2010-03-14
United States - Arizona,5,"[32.183, -110.867]",-110.867,32.183,32.2967,-111.167,Saguaro National Park,2010-03-14
United States - Arizona,5,"[32.5597, -111.193]",-111.193,32.5597,32.2967,-111.167,Saguaro National Park,2010-03-12
United States - Arizona,5,"[32.2669, -111.055]",-111.055,32.2669,32.2967,-111.167,Saguaro National Park,2010-03-13
United States - Arizona,5,"[32.2458, -110.822]",-110.822,32.2458,32.2967,-111.167,Saguaro National Park,2010-03-16
United States - Arizona,5,"[32.1729, -110.838]",-110.838,32.1729,32.2967,-111.167,Saguaro National Park,2010-03-16
United States - Arizona,5,"[32.2405, -111.064]",-111.064,32.2405,32.2967,-111.167,Saguaro National Park,2012-03-16
United States - Arizona,5,"[32.4296, -110.995]",-110.995,32.4296,32.2967,-111.167,Saguaro National Park,2012-03-16
United States - Arizona,5,"[32.22, -110.895]",-110.895,32.22,32.2967,-111.167,Saguaro National Park,2010-03-10
United States - Arizona,5,"[32.2034, -111.03]",-111.03,32.2034,32.2967,-111.167,Saguaro National Park,2010-03-11
United States - Arizona,5,"[32.4018, -110.984]",-110.984,32.4018,32.2967,-111.167,Saguaro National Park,2010-03-11
United States - Arizona,5,"[32.1186, -110.77]",-110.77,32.1186,32.2967,-111.167,Saguaro National Park,2010-03-08
United States - Arizona,5,"[31.8634, -111.004]",-111.00399999999999,31.8634,32.2967,-111.167,Saguaro National Park,2010-03-06
United States - Arizona,5,"[32.3697, -110.965]",-110.965,32.3697,32.2967,-111.167,Saguaro National Park,2010-03-06
United States - Arizona,5,"[32.1999, -110.788]",-110.788,32.1999,32.2967,-111.167,Saguaro National Park,2010-03-09
United States - Arizona,5,"[32.2218, -110.789]",-110.789,32.2218,32.2967,-111.167,Saguaro National Park,2010-03-09
United States - Arizona,5,"[32.2346, -110.773]",-110.773,32.2346,32.2967,-111.167,Saguaro National Park,2010-03-09
United States - Arizona,5,"[32.5594, -111.193]",-111.193,32.5594,32.2967,-111.167,Saguaro National Park,2010-03-09
United States - Arizona,5,"[32.4439, -110.981]",-110.98100000000001,32.4439,32.2967,-111.167,Saguaro National Park,2010-03-11
United States - Arizona,5,"[32.095, -110.78]",-110.78,32.095,32.2967,-111.167,Saguaro National Park,2010-03-11
United States - Arizona,5,"[32.41, -110.937]",-110.93700000000001,32.41,32.2967,-111.167,Saguaro National Park,2010-03-11
United States - Arizona,5,"[32.4214, -110.984]",-110.984,32.4214,32.2967,-111.167,Saguaro National Park,2010-03-11
United States - Arizona,5,"[31.9223, -110.995]",-110.995,31.9223,32.2967,-111.167,Saguaro National Park,2010-03-07
United States - Arizona,5,"[31.9229, -110.991]",-110.991,31.9229,32.2967,-111.167,Saguaro National Park,2010-03-07
United States - Arizona,5,"[32.3556, -110.974]",-110.97399999999999,32.3556,32.2967,-111.167,Saguaro National Park,2012-03-22
United States - Arizona,5,"[32.384, -110.964]",-110.964,32.384,32.2967,-111.167,Saguaro National Park,2012-03-22
